Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Ren,Billy,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1189
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Billy,Fondue,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1193
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Fondue,Billy,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1197
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Billy,Fondue,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1201
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Fondue,Ren,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1285
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Ren,Blaze,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1289
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Blaze,Ren,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1293
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Ren,Billy,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1297
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Billy,Fondue,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1301
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Fondue,Ren,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1305
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Ren,Fondue,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1309
